INC-2024-1777,2024-06-12 00:00:00,2024-06-12 00:00:00,P4,Virtualization,SRV-W-030,Microservice-127,Firmware Regression,Replaced failed DIMM module,0,Internal operations affected,Infrastructure Ops,Yes,Yes,Level 0,CR-2024-0276,No
INC-2024-1778,2024-07-21 00:00:00,2024-07-21 00:00:00,P1,Compute,SRV-W-059,Microservice-088,Configuration Drift,Cleared storage log partition to free up space,60,Enterprise wide outage,Database Admin,Yes,Yes,Level 3,CR-2024-0578,Yes
INC-2024-1779,2024-06-05 00:00:00,2024-06-05 00:00:00,P4,Network,SRV-C-115,Microservice-099,Hardware Fault,Flushed DNS cache and restarted resolver,0,Internal operations affected,Network Ops,Yes,Yes,Level 0,,No
INC-2024-1780,2024-11-23 00:00:00,2024-11-23 00:00:00,P2,Backup,SRV-E-144,Microservice-076,Disk Latency Spike,Expanded swap partition to alleviate memory pressure,180,Multiple services degraded,Platform Engineering,Yes,No,Level 2,CR-2024-0261,Yes
INC-2024-1781,2024-12-08 00:00:00,2024-12-08 00:00:00,P3,Database,SRV-W-140,Microservice-086,Human Error,Rebuilt RAID array from hot spare,30,Single service degradation,Security Ops,Yes,Yes,Level 1,,No
INC-2024-1782,2024-08-10 00:00:00,2024-08-10 00:00:00,P4,Storage,SRV-E-130,Microservice-045,Switch Port Flap,Expanded swap partition to alleviate memory pressure,0,Internal operations affected,Platform Engineering,No,Yes,Level 0,CR-2024-0487,No
INC-2024-1783,2024-02-06 00:00:00,2024-02-06 00:00:00,P2,Compute,SRV-C-118,SalesForce-Integration,Hardware Fault,Rolled back application deployment to previous version,240,Multiple services degraded,Security Ops,Yes,No,Level 2,CR-2024-0331,Yes
INC-2024-1784,2024-10-09 00:00:00,2024-10-09 00:00:00,P4,Storage,SRV-E-002,Microservice-108,Power Supply Degradation,Applied emergency kernel patch,0,Internal operations affected,Application Support,Yes,Yes,Level 0,CR-2024-0516,No
INC-2024-1785,2024-09-28 00:00:00,2024-09-28 00:00:00,P4,Storage,SRV-W-133,Microservice-127,DNS Resolution Failure,Reconfigured load balancer session persistence,0,Internal operations affected,Application Support,Yes,Yes,Level 0,,No
INC-2024-1786,2024-11-03 00:00:00,2024-11-03 00:00:00,P1,Database,SRV-W-087,Microservice-123,Third Party Outage,Rolled back application deployment to previous version,0,Enterprise wide outage,Platform Engineering,Yes,Yes,Level 3,CR-2024-0216,Yes
INC-2024-1787,2024-02-01 00:00:00,2024-02-01 00:00:00,P4,Backup,SRV-E-027,Microservice-145,Kernel Panic,Updated IPS threat signatures and blocked attacking IP,15,Internal operations affected,Infrastructure Ops,Yes,Yes,Level 0,CR-2024-0310,No
INC-2024-1788,2024-01-01 00:00:00,2024-01-01 00:00:00,P4,Virtualization,SRV-E-104,Microservice-067,DNS Resolution Failure,Migrated VM to alternate hypervisor host,5,Internal operations affected,Application Support,Yes,Yes,Level 0,,No
INC-2024-1789,2024-01-12 00:00:00,2024-01-12 00:00:00,P4,Storage,SRV-C-042,Microservice-085,Software Bug,Replaced faulty fiber patch cable,0,Internal operations affected,Application Support,Yes,Yes,Level 0,,No
INC-2024-1790,2024-09-28 00:00:00,2024-09-28 00:00:00,P4,Security,SRV-E-177,Microservice-090,Memory Leak,Rebuilt RAID array from hot spare,0,Internal operations affected,Network Ops,No,Yes,Level 0,CR-2024-0493,No
INC-2024-1791,2024-05-09 00:00:00,2024-05-09 00:00:00,P4,Storage,SRV-E-110,Microservice-054,Firmware Regression,Flushed DNS cache and restarted resolver,15,Internal operations affected,Infrastructure Ops,Yes,Yes,Level 0,,No
INC-2024-1792,2024-03-15 00:00:00,2024-03-15 00:00:00,P4,Virtualization,SRV-E-051,Microservice-051,Disk Latency Spike,Replaced failed DIMM module,5,Internal operations affected,Security Ops,Yes,Yes,Level 0,CR-2024-0228,No
INC-2024-1793,2024-06-30 00:00:00,2024-06-30 00:00:00,P4,Backup,SRV-E-005,Microservice-106,Expired Certificate,Rebuilt RAID array from hot spare,0,Internal operations affected,Security Ops,Yes,Yes,Level 0,,No
INC-2024-1794,2024-01-25 00:00:00,2024-01-25 00:00:00,P4,Storage,SRV-W-047,Microservice-109,Kernel Panic,Applied emergency kernel patch,15,Internal operations affected,Database Admin,Yes,Yes,Level 0,CR-2024-0406,No
INC-2024-1795,2024-04-12 00:00:00,2024-04-12 00:00:00,P3,Backup,SRV-E-028,Microservice-053,Capacity Saturation,Updated IPS threat signatures and blocked attacking IP,0,Single service degradation,Security Ops,Yes,Yes,Level 1,CR-2024-0295,No
INC-2024-1796,2024-09-22 00:00:00,2024-09-22 00:00:00,P4,Storage,SRV-E-001,Microservice-118,Third Party Outage,Reconfigured load balancer session persistence,30,Internal operations affected,Platform Engineering,Yes,Yes,Level 0,,No
INC-2024-1797,2024-02-07 00:00:00,2024-02-07 00:00:00,P4,Network,SRV-E-178,Microservice-071,Expired Certificate,Migrated VM to alternate hypervisor host,10,Internal operations affected,Platform Engineering,Yes,Yes,Level 0,,No
INC-2024-1798,2024-11-25 00:00:00,2024-11-25 00:00:00,P3,Backup,SRV-W-084,Microservice-120,Expired Certificate,Flushed DNS cache and restarted resolver,15,Single service degradation,Security Ops,Yes,Yes,Level 1,,No
INC-2024-1799,2024-06-26 00:00:00,2024-06-26 00:00:00,P4,Backup,SRV-E-092,Microservice-116,Configuration Drift,Failover to database replication node,0,Internal operations affected,Security Ops,Yes,Yes,Level 0,,No
INC-2024-1800,2024-07-06 00:00:00,2024-07-06 00:00:00,P4,Application Software,SRV-W-022,Microservice-079,Human Error,Reset IPMI controller firmware,0,Internal operations affected,Cloud Ops,Yes,Yes,Level 0,,No
INC-2024-1801,2024-07-18 00:00:00,2024-07-18 00:00:00,P4,Compute,SRV-C-062,CRM-Enterprise,Software Bug,Rebooted host operating system,0,Internal operations affected,Security Ops,Yes,Yes,Level 0,CR-2024-0141,No
INC-2024-1802,2024-07-28 00:00:00,2024-07-28 00:00:00,P4,Security,SRV-C-094,Microservice-149,Hardware Fault,Flushed DNS cache and restarted resolver,30,Internal operations affected,Security Ops,Yes,Yes,Level 0,,No
INC-2024-1803,2024-02-14 00:00:00,2024-02-14 00:00:00,P1,Network,SRV-E-014,Microservice-104,Firmware Regression,Failover to database replication node,180,Enterprise wide outage,Platform Engineering,Yes,No,Level 3,,Yes
INC-2024-1804,2024-02-16 00:00:00,2024-02-16 00:00:00,P4,Backup,SRV-C-074,Microservice-063,Software Bug,Applied emergency kernel patch,5,Internal operations affected,Network Ops,Yes,Yes,Level 0,,No
INC-2024-1805,2024-09-17 00:00:00,2024-09-17 00:00:00,P4,Virtualization,SRV-E-111,Microservice-116,Software Bug,Reconfigured load balancer session persistence,0,Internal operations affected,DevOps,Yes,Yes,Level 0,,No
INC-2024-1806,2024-06-10 00:00:00,2024-06-10 00:00:00,P2,Security,SRV-W-123,Microservice-060,Capacity Saturation,Rolled back application deployment to previous version,15,Multiple services degraded,Cloud Ops,Yes,Yes,Level 2,CR-2024-0233,Yes
INC-2024-1807,2024-06-20 00:00:00,2024-06-20 00:00:00,P3,Security,SRV-E-082,Microservice-063,Kernel Panic,Rebooted host operating system,0,Single service degradation,Database Admin,Yes,Yes,Level 1,CR-2024-0573,No
INC-2024-1808,2024-07-17 00:00:00,2024-07-17 00:00:00,P3,Virtualization,SRV-W-123,Microservice-128,Configuration Drift,Reconfigured VLAN trunk ports,0,Single service degradation,Network Ops,Yes,Yes,Level 1,CR-2024-0411,No
INC-2024-1809,2024-10-19 00:00:00,2024-10-19 00:00:00,P3,Compute,SRV-C-070,Microservice-064,Power Supply Degradation,Cleared storage log partition to free up space,0,Single service degradation,Platform Engineering,Yes,Yes,Level 1,,No
INC-2024-1810,2024-10-27 00:00:00,2024-10-27 00:00:00,P3,Security,SRV-E-197,Microservice-081,Switch Port Flap,Reconfigured load balancer session persistence,30,Single service degradation,Platform Engineering,Yes,Yes,Level 1,,No
INC-2024-1811,2024-02-10 00:00:00,2024-02-10 00:00:00,P4,Backup,SRV-E-120,Microservice-071,Memory Leak,Restored data from local backup volume,0,Internal operations affected,DevOps,Yes,Yes,Level 0,,No
INC-2024-1812,2024-09-11 00:00:00,2024-09-11 00:00:00,P3,Network,SRV-W-045,Microservice-150,Capacity Saturation,Migrated VM to alternate hypervisor host,5,Single service degradation,Infrastructure Ops,Yes,Yes,Level 1,CR-2024-0261,No
INC-2024-1813,2024-09-20 00:00:00,2024-09-20 00:00:00,P4,Database,SRV-W-123,SecuritySIEM,Configuration Drift,Reconfigured load balancer session persistence,5,Internal operations affected,Security Ops,Yes,Yes,Level 0,,No
INC-2024-1814,2024-05-20 00:00:00,2024-05-20 00:00:00,P4,Backup,SRV-W-044,Microservice-056,Expired Certificate,Updated IPS threat signatures and blocked attacking IP,5,Internal operations affected,Infrastructure Ops,Yes,Yes,Level 0,,No
INC-2024-1815,2024-06-10 00:00:00,2024-06-10 00:00:00,P4,Backup,SRV-W-128,Microservice-052,Power Supply Degradation,Restarted Docker containers,10,Internal operations affected,Security Ops,Yes,Yes,Level 0,CR-2024-0202,No
INC-2024-1816,2024-02-02 00:00:00,2024-02-02 00:00:00,P3,Storage,SRV-W-077,Microservice-092,Hardware Fault,Applied emergency kernel patch,15,Single service degradation,Cloud Ops,Yes,Yes,Level 1,CR-2024-0187,No
INC-2024-1817,2024-07-15 00:00:00,2024-07-15 00:00:00,P4,Database,SRV-C-063,Microservice-071,Software Bug,Flushed DNS cache and restarted resolver,0,Internal operations affected,DevOps,Yes,Yes,Level 0,CR-2024-0484,No
INC-2024-1818,2024-05-25 00:00:00,2024-05-25 00:00:00,P3,Backup,SRV-E-025,Microservice-137,Kernel Panic,Restored data from local backup volume,15,Single service degradation,Network Ops,Yes,Yes,Level 1,CR-2024-0121,No
INC-2024-1819,2024-10-06 00:00:00,2024-10-06 00:00:00,P4,Compute,SRV-E-063,Microservice-094,Memory Leak,Restarted JVM application server process,0,Internal operations affected,Platform Engineering,Yes,Yes,Level 0,CR-2024-0102,No
INC-2024-1820,2024-09-13 00:00:00,2024-09-13 00:00:00,P4,Virtualization,SRV-E-109,Microservice-096,DNS Resolution Failure,Restarted Docker containers,0,Internal operations affected,DevOps,Yes,Yes,Level 0,,No
INC-2024-1821,2024-02-01 00:00:00,2024-02-01 00:00:00,P3,Application Software,SRV-E-085,Microservice-124,Memory Leak,Applied emergency kernel patch,0,Single service degradation,Infrastructure Ops,Yes,Yes,Level 1,,No
INC-2024-1822,2024-12-09 00:00:00,2024-12-09 00:00:00,P3,Application Software,SRV-W-037,SharePoint-Intranet,Expired Certificate,Reconfigured load balancer session persistence,15,Single service degradation,Database Admin,Yes,Yes,Level 1,CR-2024-0283,No
INC-2024-1823,2024-02-24 00:00:00,2024-02-24 00:00:00,P2,Storage,SRV-C-004,Microservice-093,Kernel Panic,Updated IPS threat signatures and blocked attacking IP,0,Multiple services degraded,DevOps,Yes,Yes,Level 2,CR-2024-0505,Yes
INC-2024-1824,2024-09-03 00:00:00,2024-09-03 00:00:00,P4,Application Software,SRV-W-066,Microservice-062,Human Error,Reconfigured VLAN trunk ports,0,Internal operations affected,Cloud Ops,Yes,Yes,Level 0,,No
INC-2024-1825,2024-12-02 00:00:00,2024-12-02 00:00:00,P4,Network,SRV-C-059,Microservice-090,DNS Resolution Failure,Cleared storage log partition to free up space,15,Internal operations affected,DevOps,Yes,Yes,Level 0,,No
INC-2024-1826,2024-05-08 00:00:00,2024-05-08 00:00:00,P3,Network,SRV-E-172,Microservice-092,Capacity Saturation,Applied emergency kernel patch,10,Single service degradation,Database Admin,Yes,Yes,Level 1,CR-2024-0570,No
INC-2024-1827,2024-02-23 00:00:00,2024-02-23 00:00:00,P4,Virtualization,SRV-E-182,Microservice-136,Firmware Regression,Applied emergency kernel patch,0,Internal operations affected,DevOps,Yes,Yes,Level 0,,No
INC-2024-1828,2024-03-13 00:00:00,2024-03-13 00:00:00,P4,Application Software,SRV-W-075,Microservice-050,Expired Certificate,Flushed DNS cache and restarted resolver,5,Internal operations affected,Security Ops,Yes,Yes,Level 0,CR-2024-0214,No
INC-2024-1829,2024-04-28 00:00:00,2024-04-28 00:00:00,P3,Backup,SRV-C-107,Microservice-073,DNS Resolution Failure,Failover to database replication node,0,Single service degradation,Network Ops,Yes,Yes,Level 1,CR-2024-0503,No
INC-2024-1830,2024-02-02 00:00:00,2024-02-02 00:00:00,P4,Security,SRV-C-004,Microservice-070,Disk Latency Spike,Restarted Docker containers,0,Internal operations affected,Platform Engineering,Yes,Yes,Level 0,CR-2024-0165,No
INC-2024-1831,2024-04-01 00:00:00,2024-04-01 00:00:00,P4,Storage,SRV-W-047,Microservice-118,Disk Latency Spike,Reconfigured VLAN trunk ports,10,Internal operations affected,Database Admin,Yes,Yes,Level 0,CR-2024-0423,No
INC-2024-1832,2024-01-07 00:00:00,2024-01-07 00:00:00,P4,Security,SRV-E-004,E-Commerce-Platform,Switch Port Flap,Restarted JVM application server process,0,Internal operations affected,Security Ops,Yes,Yes,Level 0,CR-2024-0365,No
INC-2024-1833,2024-01-27 00:00:00,2024-01-27 00:00:00,P3,Backup,SRV-W-092,ProjectTracker,Kernel Panic,Restored data from local backup volume,0,Single service degradation,DevOps,Yes,Yes,Level 1,,No
INC-2024-1834,2024-02-07 00:00:00,2024-02-07 00:00:00,P4,Security,SRV-C-086,Microservice-069,Hardware Fault,Migrated VM to alternate hypervisor host,0,Internal operations affected,Security Ops,Yes,Yes,Level 0,,No
INC-2024-1835,2024-10-01 00:00:00,2024-10-01 00:00:00,P4,Security,SRV-C-075,Microservice-058,DNS Resolution Failure,Replaced faulty fiber patch cable,5,Internal operations affected,Application Support,Yes,Yes,Level 0,,No
INC-2024-1836,2024-08-27 00:00:00,2024-08-27 00:00:00,P4,Compute,SRV-E-030,Microservice-099,Firmware Regression,Expanded swap partition to alleviate memory pressure,30,Internal operations affected,Network Ops,Yes,Yes,Level 0,,No
INC-2024-1837,2024-11-01 00:00:00,2024-11-01 00:00:00,P2,Compute,SRV-W-011,E-Commerce-Platform,DNS Resolution Failure,Rebuilt RAID array from hot spare,120,Multiple services degraded,Platform Engineering,Yes,No,Level 2,,Yes
INC-2024-1838,2024-01-31 00:00:00,2024-01-31 00:00:00,P4,Network,SRV-W-098,Microservice-107,Human Error,Updated local SSL/TLS certificate chain,0,Internal operations affected,Application Support,Yes,Yes,Level 0,CR-2024-0202,No
INC-2024-1839,2024-09-04 00:00:00,2024-09-04 00:00:00,P1,Database,SRV-C-105,Microservice-100,Software Bug,Rebalanced storage pool across nodes,0,Enterprise wide outage,Network Ops,Yes,Yes,Level 3,,Yes
INC-2024-1840,2024-09-05 00:00:00,2024-09-05 00:00:00,P4,Storage,SRV-E-179,Microservice-067,Disk Latency Spike,Reconfigured load balancer session persistence,5,Internal operations affected,DevOps,Yes,Yes,Level 0,CR-2024-0244,No
INC-2024-1841,2024-04-23 00:00:00,2024-04-23 00:00:00,P3,Backup,SRV-W-093,Microservice-050,Switch Port Flap,Updated local SSL/TLS certificate chain,5,Single service degradation,Application Support,Yes,Yes,Level 1,,No
INC-2024-1842,2024-03-19 00:00:00,2024-03-19 00:00:00,P4,Network,SRV-E-053,Microservice-056,Disk Latency Spike,Flushed DNS cache and restarted resolver,0,Internal operations affected,Application Support,Yes,Yes,Level 0,CR-2024-0415,No
INC-2024-1843,2024-05-11 00:00:00,2024-05-11 00:00:00,P4,Storage,SRV-E-011,FileServer-Central,Memory Leak,Reconfigured VLAN trunk ports,15,Internal operations affected,Cloud Ops,Yes,Yes,Level 0,CR-2024-0351,No
INC-2024-1844,2024-08-18 00:00:00,2024-08-18 00:00:00,P3,Security,SRV-W-007,Microservice-066,Capacity Saturation,Restored data from local backup volume,15,Single service degradation,Database Admin,Yes,Yes,Level 1,,No
INC-2024-1845,2024-10-11 00:00:00,2024-10-11 00:00:00,P4,Security,SRV-E-183,Microservice-084,Power Supply Degradation,Rebalanced storage pool across nodes,10,Internal operations affected,Database Admin,Yes,Yes,Level 0,,No
INC-2024-1846,2024-01-04 00:00:00,2024-01-04 00:00:00,P4,Security,SRV-W-042,Microservice-114,Third Party Outage,Flushed DNS cache and restarted resolver,0,Internal operations affected,Security Ops,Yes,Yes,Level 0,,No
INC-2024-1847,2024-10-13 00:00:00,2024-10-13 00:00:00,P4,Virtualization,SRV-W-144,Microservice-065,Power Supply Degradation,Restored data from local backup volume,15,Internal operations affected,Infrastructure Ops,Yes,Yes,Level 0,CR-2024-0217,No
INC-2024-1848,2024-02-10 00:00:00,2024-02-10 00:00:00,P4,Database,SRV-E-044,Microservice-049,Software Bug,Rebooted host operating system,0,Internal operations affected,Application Support,Yes,Yes,Level 0,,No
INC-2024-1849,2024-11-21 00:00:00,2024-11-21 00:00:00,P4,Application Software,SRV-W-111,Microservice-121,Disk Latency Spike,Rebalanced storage pool across nodes,0,Internal operations affected,Security Ops,Yes,Yes,Level 0,,No
INC-2024-1850,2024-09-01 00:00:00,2024-09-01 00:00:00,P4,Application Software,SRV-C-046,LegalDocs,Hardware Fault,Restarted Docker containers,0,Internal operations affected,Security Ops,Yes,Yes,Level 0,,No
INC-2024-1851,2024-11-01 00:00:00,2024-11-01 00:00:00,P3,Virtualization,SRV-W-001,Microservice-105,Third Party Outage,Replaced failed DIMM module,5,Single service degradation,Cloud Ops,Yes,Yes,Level 1,,No
INC-2024-1852,2024-06-21 00:00:00,2024-06-21 00:00:00,P3,Database,SRV-C-073,Microservice-061,Switch Port Flap,Updated local SSL/TLS certificate chain,30,Single service degradation,Cloud Ops,No,Yes,Level 1,CR-2024-0451,No
INC-2024-1853,2024-05-17 00:00:00,2024-05-17 00:00:00,P4,Network,SRV-W-058,Microservice-144,Human Error,Restored data from local backup volume,0,Internal operations affected,DevOps,Yes,Yes,Level 0,CR-2024-0441,No
INC-2024-1854,2024-11-28 00:00:00,2024-11-28 00:00:00,P4,Database,SRV-E-010,Microservice-085,Disk Latency Spike,Flushed DNS cache and restarted resolver,0,Internal operations affected,Platform Engineering,Yes,Yes,Level 0,,No
INC-2024-1855,2024-09-16 00:00:00,2024-09-16 00:00:00,P3,Security,SRV-C-056,Microservice-127,Power Supply Degradation,Updated IPS threat signatures and blocked attacking IP,0,Single service degradation,Platform Engineering,Yes,Yes,Level 1,,No
INC-2024-1856,2024-09-05 00:00:00,2024-09-05 00:00:00,P4,Compute,SRV-E-036,Microservice-059,Software Bug,Restarted Docker containers,10,Internal operations affected,Database Admin,Yes,Yes,Level 0,,No
INC-2024-1857,2024-05-14 00:00:00,2024-05-14 00:00:00,P4,Virtualization,SRV-E-033,Microservice-088,Capacity Saturation,Reconfigured VLAN trunk ports,0,Internal operations affected,Network Ops,Yes,Yes,Level 0,,No
INC-2024-1858,2024-07-24 00:00:00,2024-07-24 00:00:00,P4,Compute,SRV-E-032,SecuritySIEM,Power Supply Degradation,Restarted JVM application server process,0,Internal operations affected,Security Ops,Yes,Yes,Level 0,,No
INC-2024-1859,2024-05-25 00:00:00,2024-05-25 00:00:00,P3,Virtualization,SRV-W-034,Microservice-105,Capacity Saturation,Rebuilt RAID array from hot spare,30,Single service degradation,Application Support,Yes,Yes,Level 1,CR-2024-0407,No
